기준일,검체채취 가능여부,시도,시군구,의료기관명,주소,평일 운영시간,토요일 운영시간,일요일/공휴일 운영시간,대표 전화번호, 주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호
2021년 01월 13일 12시,○,경기,이천시,이천시보건소,경기 이천시 증포동 152-2,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-644-4011, 경기 이천시 증포동 152-2,127.452304,37.288927,정좌표,공개용버전 미지원,구주소,미지원,미지원,17353
2021년 01월 13일 12시,○,경기,이천시,경기도의료원이천병원,경기도 이천시 경충대로 2742,08:30 ~ 17:30,미운영,미운영,031-630-4200, 경기도 이천시 경충대로 2742,127.432704,37.282689,정좌표,공개용버전 미지원,새주소,미지원,미지원,17366
2021년 01월 13일 12시,○,경기,고양시,일산서구보건소,경기 고양시 일산서구 일산동 일중로 54,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-8075-4212, 경기 고양시 일산서구 일산동 일중로 54,126.775859,37.684391,정좌표,공개용버전 미지원,새주소,미지원,미지원,10340
2021년 01월 13일 12시,○,경기,고양시,인제대학교일산백병원,경기 고양시 일산서구 주화로 170,09:00 ~ 17:00,미운영,미운영,031-910-7114, 경기 고양시 일산서구 주화로 170,126.750373,37.674275,정좌표,공개용버전 미지원,새주소,미지원,미지원,10380
2021년 01월 13일 12시,○,경기,수원시,장안구보건소,경기 수원시 장안구 조원동 888번지,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-228-5717, 경기 수원시 장안구 조원동 888번지,127.010058,37.303688,정좌표,공개용버전 미지원,구주소,미지원,미지원,16295
2021년 01월 13일 12시,○,경기,수원시,경기도의료원 수원병원,수원시 장안구 수성로245번길 69,10:00 ~ 16:30,10:00 ~ 16:30,10:00 ~ 16:30,031-888-0119, 수원시 장안구 수성로245번길 69,126.996665,37.292114,정좌표,공개용버전 미지원,새주소,미지원,미지원,16316
2021년 01월 13일 12시,○,경기,성남시,성남시중원구보건소,경기 성남시 중원구 상대원1동 269-10,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-729-3922, 경기 성남시 중원구 상대원1동 269-10,127.1707,37.441968,정좌표,공개용버전 미지원,구주소,미지원,미지원,13200
2021년 01월 13일 12시,○,경기,용인시,처인구보건소,경기 용인시 처인구 삼가동 556,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-324-4981, 경기 용인시 처인구 삼가동 556,127.177701,37.24067,정좌표,공개용버전 미지원,구주소,미지원,미지원,17019
2021년 01월 13일 12시,○,경기,용인시,영문의료재단 다보스병원,처인구 백옥대로 1082번길 18,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,031-8021-2130, 처인구 백옥대로 1082번길 18,127.211361,37.231455,정좌표,공개용버전 미지원,새주소,미지원,미지원,17063
2021년 01월 13일 12시,○,경기,용인시,용인서울병원,경기도 용인시 처인구 고림로 81,08:00 ~ 17:30,08:30 ~ 13:00,미운영,031-322-0001, 경기도 용인시 처인구 고림로 81,127.214593,37.240362,정좌표,공개용버전 미지원,새주소,미지원,미지원,17148
2021년 01월 13일 12시,○,경기,파주시,파주시보건소,경기 파주시 금촌동(금촌1동) 953-1 파주시보건소,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-940-9761, 경기 파주시 금촌동(금촌1동) 953-1 파주시보건소,126.773801,37.756296,정좌표,공개용버전 미지원,구주소,미지원,미지원,10924
2021년 01월 13일 12시,○,경기,파주시,경기도의료원 파주병원,경기도 파주시 중앙로 207,09:00 ~ 18:00,미운영,미운영,031-940-9119, 경기도 파주시 중앙로 207,126.779851,37.754845,정좌표,공개용버전 미지원,새주소,미지원,미지원,10922
2021년 01월 13일 12시,○,경기,파주시,메디인병원,경기도 파주시 시청로 6,09:00 ~ 18:00,09:00 ~ 13:00,미운영,031-943-1191, 경기도 파주시 시청로 6,126.774794,37.758054,정좌표,공개용버전 미지원,새주소,미지원,미지원,10924
2021년 01월 13일 12시,○,경기,수원시,팔달구보건소,경기 수원시 팔달구 교동 56-1번지,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-228-7716, 경기 수원시 팔달구 교동 56-1번지,127.012498,37.271495,정좌표,공개용버전 미지원,구주소,미지원,미지원,16463
2021년 01월 13일 12시,○,경기,수원시,성빈센트 병원,경기도 수원시 팔달구 중부대로 93 (지동),09:00 ~ 17:00,미운영,미운영,1577-8588, 경기도 수원시 팔달구 중부대로 93 (지동),127.027624,37.278036,정좌표,공개용버전 미지원,새주소,미지원,미지원,16247
2021년 01월 13일 12시,○,경기,수원시,동수원 병원,경기도 수원시 팔달구 중부대로 165 (우만동),09:00 ~ 17:00,미운영,미운영,031-210-0114, 경기도 수원시 팔달구 중부대로 165 (우만동),127.03409,37.278558,정좌표,공개용버전 미지원,새주소,미지원,미지원,16494
2021년 01월 13일 12시,○,경기,평택시,평택시평택보건소,경기 평택시 비전동 850(평택5로 56),09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-8024-5559, 경기 평택시 비전동 850(평택5로 56),127.11183,36.990613,정좌표,공개용버전 미지원,구주소,미지원,미지원,17901
2021년 01월 13일 12시,○,경기,평택시,의료법인 백송의료재단 굿모닝병원,경기도 평택시 중앙로 338,08:30 ~ 17:30,08:30 ~ 13:00,미운영,031-5182-7582, 경기도 평택시 중앙로 338,127.120513,36.99066,정좌표,공개용버전 미지원,새주소,미지원,미지원,17874
2021년 01월 13일 12시,○,경기,평택시,의료법인 박애의료재단 박애병원,경기도 평택시 평택2로20번길 3,08:30 ~ 17:30,08:30 ~ 13:00,미운영,031-650-9219, 경기도 평택시 평택2로20번길 3,127.089075,36.993045,정좌표,공개용버전 미지원,새주소,미지원,미지원,17909
2021년 01월 13일 12시,○,경기,평택시,의료법인 양진의료재단 평택성모병원,경기도 평택시 평택로 284,08:30 ~ 17:00,08:30 ~ 12:50,미운영,031-1800-8800, 경기도 평택시 평택로 284,127.074318,37.00843,정좌표,공개용버전 미지원,새주소,미지원,미지원,17825
2021년 01월 13일 12시,○,경기,포천시,포천시보건소,경기 포천시 신읍동 164-3 (포천시보건소),09:00 ~ 21:00,09:00 ~ 20:00,09:00 ~ 18:00,031-538-4484, 경기 포천시 신읍동 164-3 (포천시보건소),127.201193,37.900607,정좌표,공개용버전 미지원,구주소,미지원,미지원,11143
2021년 01월 13일 12시,○,경기,포천시,경기도의료원 포천병원,경기도 포천시 포천로 1648,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,031-539-9119, 경기도 포천시 포천로 1648,127.198118,37.903217,정좌표,공개용버전 미지원,새주소,미지원,미지원,11142
2021년 01월 13일 12시,○,경기,포천시,소흘보건지소,경기도 포천시 소흘읍 호국로 567,09:00 ~ 18:00,미운영,미운영,031-538-4486, 경기도 포천시 소흘읍 호국로 567,127.138543,37.823336,정좌표,공개용버전 미지원,새주소,미지원,미지원,11180
2021년 01월 13일 12시,○,경기,하남시,하남시보건소,경기도 하남시 신장2동 520,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-790-6555, 경기도 하남시 신장2동 520,127.214975,37.53936,정좌표,공개용버전 미지원,구주소,미지원,미지원,12951
2021년 01월 13일 12시,○,경기,화성시,화성시보건소,경기 화성시 동탄산단7길 60,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-5189-1200, 경기 화성시 동탄산단7길 60,127.086355,37.175896,정좌표,공개용버전 미지원,새주소,미지원,미지원,18487
2021년 01월 13일 12시,○,경기,화성시,원광종합병원,경기 화성시 화산북로 21,09:00 ~ 18:00,09:00 ~ 13:00,미운영,031-8077-7219, 경기 화성시 화산북로 21,127.008072,37.210094,정좌표,공개용버전 미지원,새주소,미지원,미지원,18356
2021년 01월 13일 12시,○,경기,화성시,화성중앙종합병원,경기 화성시 향남읍 발안로 5,09:00 ~ 18:00,09:00 ~ 13:00,미운영,031-371-8080, 경기 화성시 향남읍 발안로 5,126.910771,37.131358,정좌표,공개용버전 미지원,새주소,미지원,미지원,18592
2021년 01월 13일 12시,○,경기,화성시,한림대학교동탄성심병원,경기 화성시 큰재봉길 7,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,"031-8086-3616,2110", 경기 화성시 큰재봉길 7,127.079939,37.21654,정좌표,공개용버전 미지원,새주소,미지원,미지원,18450
2021년 01월 13일 12시,○,경기,화성시,남양디에스병원,경기도 화성시 남양읍 시청로160번길 46-13,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,1600-5982, 경기도 화성시 남양읍 시청로160번길 46-13,126.825708,37.199236,정좌표,공개용버전 미지원,새주소,미지원,미지원,18270
2021년 01월 13일 12시,○,경기,수원시,영통구보건소,경기 수원시 영통구 영통동 영통로 396,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-228-8785, 경기 수원시 영통구 영통동 영통로 396,127.069461,37.256827,정좌표,공개용버전 미지원,새주소,미지원,미지원,16703
2021년 01월 13일 12시,○,경기,수원시,아주대학교병원,수원시 영통구 월드컵로164,00:00 ~ 00:00,00:00 ~ 00:00,00:00 ~ 00:00,031-1688-6114, 수원시 영통구 월드컵로164,127.047744,37.279578,정좌표,공개용버전 미지원,새주소,미지원,미지원,16499
2021년 01월 13일 12시,○,경기,평택시,평택시송탄보건소,경기 평택시 서정동 산 12(서정로 295),09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-8024-7236, 경기 평택시 서정동 산 12(서정로 295),127.066049,37.066208,정좌표,공개용버전 미지원,구주소,미지원,미지원,17730
2021년 01월 13일 12시,○,경기,평택시,박병원,평택시 송탄로 33,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,031-666-2600, 평택시 송탄로 33,127.056861,37.048122,정좌표,공개용버전 미지원,새주소,미지원,미지원,17784
2021년 01월 13일 12시,○,경기,고양시,일산동구보건소,경기 고양시 일산동구 마두동 1010번지,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-8075-4135, 경기 고양시 일산동구 마두동 1010번지,126.776078,37.655885,정좌표,공개용버전 미지원,구주소,미지원,미지원,10410
2021년 01월 13일 12시,○,경기,고양시,국민건강보험공단일산병원,일산동구 일산로100,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,031-900-0750, 일산동구 일산로100,126.793175,37.645619,정좌표,공개용버전 미지원,새주소,미지원,미지원,10444
2021년 01월 13일 12시,○,경기,고양시,동국대학교일산불교병원,고양시 일산동구 동국로 27(식사동),08:30 ~ 17:30,08:30 ~ 13:00,미운영,031-961-7000, 고양시 일산동구 동국로 27(식사동),126.806393,37.676414,정좌표,공개용버전 미지원,새주소,미지원,미지원,10326
2021년 01월 13일 12시,○,경기,고양시,일산복음병원,경기도 고양시 일산동구 고양대로760,09:00 ~ 17:00,09:00 ~ 12:00,미운영,"031-929-0330,0331", 경기도 고양시 일산동구 고양대로760,126.780152,37.68184,정좌표,공개용버전 미지원,새주소,미지원,미지원,10355
2021년 01월 13일 12시,○,경기,용인시,수지구보건소,경기도 용인시 수지구 풍덕천1동 720번지,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-3248566, 경기도 용인시 수지구 풍덕천1동 720번지,127.097461,37.322166,정좌표,공개용버전 미지원,구주소,미지원,미지원,16835
2021년 01월 13일 12시,○,경기,남양주시,남양주풍양보건소,"경기 남양주시 진접읍 금곡리 1085, 풍양보건소",09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-590-5371," 경기 남양주시 진접읍 금곡리 1085, 풍양보건소",127.188916,37.7114,정좌표,공개용버전 미지원,구주소,미지원,미지원,12066
2021년 01월 13일 12시,○,경기,남양주시,남양주한양병원,경기도 남양주시 오남읍 양지로 47-55,09:00 ~ 09:00,09:00 ~ 09:00,09:00 ~ 09:00,031-510-0119, 경기도 남양주시 오남읍 양지로 47-55,127.204479,37.682502,정좌표,공개용버전 미지원,새주소,미지원,미지원,12048
2021년 01월 13일 12시,○,경기,남양주시,현대병원,경기도 남양주시 진접읍 봉현로 21,09:00 ~ 09:00,09:00 ~ 09:00,09:00 ~ 09:00,031-574-9119, 경기도 남양주시 진접읍 봉현로 21,127.179889,37.715428,정좌표,공개용버전 미지원,새주소,미지원,미지원,12013
2021년 01월 13일 12시,○,경기,연천군,연천군보건의료원,경기 연천군 전곡읍 은대리 577-36,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,031-839-4062, 경기 연천군 전곡읍 은대리 577-36,127.060897,38.023456,정좌표,공개용버전 미지원,구주소,미지원,미지원,11027
2021년 01월 13일 12시,○,강원,강릉시,강릉시보건소,"강원 강릉시 내곡동 413 강릉시보건소, 가동 강릉시보건소",09:00 ~ 16:00,09:00 ~ 16:00,09:00 ~ 16:00,033-660-3050," 강원 강릉시 내곡동 413 강릉시보건소, 가동 강릉시보건소",128.882845,37.742645,(무료버전 위치정밀도 제한)정좌표,공개용버전 미지원,구주소,미지원,미지원,25604
2021년 01월 13일 12시,○,강원,강릉시,강릉동인병원,강릉대로419번길 42,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,033-651-6161, 강릉대로419번길 42,128.87591,37.752113,(도로명 없음)시구군 좌표,공개용버전 미지원,구주소,미지원,미지원,NULL
2021년 01월 13일 12시,○,강원,고성군,고성군보건소,강원 고성군 간성읍 수성로 30,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,033-681-4000, 강원 고성군 간성읍 수성로 30,128.472052,38.377339,정좌표,공개용버전 미지원,새주소,미지원,미지원,24736
2021년 01월 13일 12시,○,강원,동해시,동해시보건소,강원 동해시 천곡동 840 보건소 동해시보건소,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,033-530-2402, 강원 동해시 천곡동 840 보건소 동해시보건소,129.117061,37.522819,정좌표,공개용버전 미지원,구주소,미지원,미지원,25769
2021년 01월 13일 12시,○,강원,동해시,의료법인 동해동인병원,동해시 하평로 26,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,033-530-0119, 동해시 하평로 26,129.107497,37.530117,정좌표,공개용버전 미지원,새주소,미지원,미지원,25751
2021년 01월 13일 12시,○,강원,동해시,근로복지공단 동해병원,동해시 하평로 11,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,033-530-3119, 동해시 하평로 11,129.106239,37.532246,정좌표,공개용버전 미지원,새주소,미지원,미지원,25738
2021년 01월 13일 12시,○,강원,삼척시,삼척시보건소,강원 삼척시 남양동 347-4,09:00 ~ 16:30,09:00 ~ 16:00,09:00 ~ 16:00,033-570-4649, 강원 삼척시 남양동 347-4,129.172186,37.443741,정좌표,공개용버전 미지원,구주소,미지원,미지원,25929
2021년 01월 13일 12시,○,강원,삼척시,강원도 삼척의료원,강원도 삼척시 오십천로 418,09:00 ~ 18:00,09:00 ~ 12:00,미운영,033-570-7545, 강원도 삼척시 오십천로 418,129.163892,37.440201,정좌표,공개용버전 미지원,새주소,미지원,미지원,25920
2021년 01월 13일 12시,○,강원,속초시,속초시보건소,강원 속초시 교동 980(수복로 36),09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,033-639-2924, 강원 속초시 교동 980(수복로 36),128.57597,38.19608,정좌표,공개용버전 미지원,구주소,미지원,미지원,24855
2021년 01월 13일 12시,○,강원,속초시,속초의료원,속초시 영랑호반길 3,09:00 ~ 17:00,미운영,미운영,033-630-6122, 속초시 영랑호반길 3,128.588612,38.216488,정좌표,공개용버전 미지원,새주소,미지원,미지원,24821
2021년 01월 13일 12시,○,강원,속초시,속초보광병원,속초시 중앙로 11,09:00 ~ 17:30,09:00 ~ 12:30,미운영,033-639-8557, 속초시 중앙로 11,128.578531,38.198068,정좌표,공개용버전 미지원,새주소,미지원,미지원,24853
2021년 01월 13일 12시,○,강원,양구군,양구군보건소,강원 양구군 양구읍 하리 34-5 양구군보건소,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,033-480-2550, 강원 양구군 양구읍 하리 34-5 양구군보건소,127.990122,38.109845,정좌표,공개용버전 미지원,구주소,미지원,미지원,24522
